Id,Status
27954,functional
70207,non functional
63933,non functional
5016,functional
69772,non functional
60871,functional
58082,functional
1996,functional
43580,functional
42506,functional
22172,functional
8707,functional
5679,functional
54203,non functional
37591,non functional
38589,functional
44930,functional
6856,functional
45154,functional
58742,non functional
71172,non functional
42947,functional
32558,functional
57829,functional
12375,functional
27408,functional
45183,functional
41001,functional
48115,functional
20263,non functional
32814,non functional
59410,functional
41145,non functional
53281,functional
26843,functional
64976,functional
20293,functional
71384,functional
37163,functional
43145,functional
48897,functional
64816,functional
68029,functional
70965,non functional
56972,functional
38227,non functional
67130,functional
40043,functional
71680,functional
34099,functional
62524,non functional
7324,non functional
37036,functional
63935,functional
25646,non functional
7928,non functional
57039,functional
28390,non functional
16819,functional
13740,functional
1532,non functional
10194,non functional
53471,functional
63853,functional
68287,functional
5875,non functional
10231,functional
2856,functional
73971,non functional
32885,non functional
51148,functional
58351,non functional
6793,non functional
27841,functional
40654,functional
6385,functional
15635,functional
6601,non functional
41527,non functional
31069,non functional
44992,functional
15213,non functional
54728,non functional
68325,non functional
67456,functional
21650,functional
70333,non functional
17866,non functional
2111,functional
27418,non functional
32257,non functional
64034,functional
42532,non functional
36528,non functional
42300,functional
9521,functional
30714,non functional
11292,functional
72328,functional
12255,functional
70114,non functional
69093,functional
4650,functional
36881,functional
5134,non functional
55408,non functional
32667,functional
51230,functional
47921,functional
838,non functional
6381,functional
43272,non functional
63278,functional
22754,functional
6805,functional
62367,functional
41041,functional
17892,non functional
20218,functional
47601,functional
71785,non functional
29000,functional
39320,functional
70395,functional
46680,functional
36035,functional
13078,functional
49338,functional
66834,functional
39215,functional
19521,functional
54698,functional
69242,non functional
51086,non functional
57686,functional
70579,functional
61425,non functional
45854,non functional
20333,functional
66714,functional
13440,non functional
58314,functional
10530,non functional
59001,functional
67420,functional
69892,functional
42172,non functional
28403,functional
48536,non functional
5908,functional
44637,functional
13302,functional
64466,non functional
66256,functional
61527,non functional
58350,functional
31375,functional
45922,non functional
47863,functional
27348,functional
73736,non functional
52058,non functional
48982,functional
30350,functional
44816,functional
49644,functional
3456,non functional
44206,functional
44885,functional
11528,functional
16794,non functional
55162,functional
59108,non functional
36568,non functional
3743,functional
55905,functional
27658,non functional
22887,non functional
6508,non functional
59926,functional
11629,non functional
62813,non functional
29405,functional
12178,non functional
1919,functional
3639,functional
62865,functional
10857,non functional
73576,functional
27641,non functional
41346,functional
51396,functional
8237,non functional
64260,non functional
47134,functional
44906,functional
45155,non functional
38465,functional
69535,functional
3014,functional
66888,non functional
67005,functional
42355,functional
20284,functional
63435,non functional
20888,non functional
8561,non functional
56237,functional
69156,non functional
73149,functional
49224,non functional
45514,functional
51486,functional
30740,functional
22766,non functional
13457,non functional
65007,functional
35407,functional
60110,functional
18638,functional
62389,non functional
49912,functional
50031,non functional
56785,non functional
24976,functional
62030,functional
30081,non functional
34597,functional
37179,functional
14909,functional
28318,non functional
231,functional
55235,functional
998,functional
65769,functional
30406,functional
12377,functional
14805,functional
66463,non functional
63819,non functional
21339,non functional
48831,functional
63509,non functional
4684,functional
26752,non functional
63861,functional
39616,functional
33658,non functional
17729,non functional
37069,non functional
32626,functional
3889,functional
47814,non functional
22642,non functional
24349,non functional
73718,non functional
3634,functional
69214,non functional
66651,functional
29085,non functional
40812,non functional
42771,non functional
40677,non functional
57752,functional
65076,functional
41762,non functional
50465,functional
21793,non functional
1759,functional
18273,non functional
14681,functional
54557,functional
57656,functional
1528,non functional
67931,functional
25616,functional
44292,functional
9358,functional
65766,non functional
62877,functional
68165,non functional
37525,non functional
36122,non functional
55673,functional
66048,functional
3900,non functional
72278,functional
46693,functional
15594,functional
14548,functional
45033,functional
62016,functional
53609,functional
50671,functional
34715,functional
70988,functional
27005,functional
54521,functional
12094,functional
51420,non functional
8517,non functional
47776,non functional
5931,functional
35006,functional
10714,functional
64615,functional
8318,functional
38485,non functional
11970,functional
40522,non functional
49754,functional
69525,non functional
35961,non functional
13203,functional
23698,functional
62837,non functional
25052,functional
29125,functional
41723,functional
70325,functional
55957,non functional
21423,non functional
21942,functional
47438,functional
32864,functional
30837,functional
2717,functional
44783,functional
15576,non functional
29357,functional
52575,non functional
66777,non functional
7621,functional
23813,non functional
72779,functional
72253,non functional
39434,non functional
1227,non functional
19957,functional
71071,functional
2136,functional
55251,functional
7328,non functional
58317,functional
2276,functional
61710,functional
60546,functional
40011,functional
24417,functional
54464,non functional
13537,functional
3170,functional
6809,functional
23172,non functional
58830,functional
41071,functional
13178,non functional
10057,non functional
52775,non functional
863,functional
39336,functional
64721,functional
18503,functional
55055,functional
71657,functional
43019,functional
8352,non functional
48274,functional
67699,functional
38861,functional
39031,non functional
45055,non functional
24165,functional
16007,functional
40057,non functional
20708,functional
5478,non functional
38954,non functional
48487,functional
25031,functional
14752,non functional
69789,functional
73180,functional
21814,functional
51512,non functional
10782,non functional
51565,functional
55602,functional
18236,functional
63386,functional
47876,non functional
50579,functional
14489,functional
39211,functional
64493,functional
54756,functional
31150,non functional
54689,non functional
19642,functional
17347,functional
14855,functional
51248,functional
42405,non functional
16896,functional
61413,non functional
34958,functional
52081,functional
30306,functional
48349,non functional
36216,non functional
22990,functional
58136,non functional
52371,functional
14397,non functional
30718,non functional
44239,functional
52030,functional
49820,non functional
5959,functional
30060,functional
24379,non functional
64205,functional
22631,functional
42265,non functional
52622,functional
54520,functional
26368,functional
8180,functional
69395,functional
70148,functional
24780,functional
70942,functional
11914,functional
14480,non functional
34797,functional
31263,functional
20918,functional
38789,functional
7305,functional
59159,non functional
57135,functional
28671,functional
72204,functional
38026,non functional
2106,non functional
68429,functional
4166,functional
61516,functional
11006,functional
8654,non functional
69556,functional
34549,functional
10640,functional
70084,functional
6502,non functional
46097,functional
29350,functional
6562,non functional
68056,non functional
24578,non functional
40794,functional
14229,functional
30878,non functional
46877,functional
72686,non functional
49309,functional
32616,functional
14706,functional
41324,non functional
61312,non functional
69291,non functional
31694,non functional
856,functional
16922,functional
39220,non functional
46808,non functional
31959,non functional
38204,functional
40946,functional
51426,functional
23949,functional
35262,non functional
68961,functional
67225,functional
18732,non functional
49974,functional
73911,non functional
52245,functional
36986,functional
52865,functional
25576,functional
31910,functional
24814,non functional
20791,non functional
57900,functional
47928,functional
68093,non functional
7950,functional
49774,functional
35748,non functional
68493,functional
948,non functional
34820,functional
40598,non functional
23481,functional
23605,functional
71871,functional
57469,non functional
30552,non functional
71548,non functional
19841,functional
11311,non functional
71334,non functional
72015,non functional
10344,functional
31527,functional
3993,functional
64649,functional
45166,non functional
65258,functional
63301,non functional
65649,functional
25039,non functional
13819,functional
58290,functional
1610,functional
23699,functional
32124,functional
25468,non functional
46996,functional
52253,functional
12447,functional
25006,functional
25866,functional
65123,functional
41738,functional
34217,functional
61841,non functional
52606,non functional
39484,functional
46117,functional
5426,functional
31347,functional
7188,non functional
35962,functional
41029,functional
41073,non functional
20150,non functional
22986,non functional
28724,non functional
16214,functional
53641,functional
63634,functional
5211,functional
7234,non functional
20957,functional
68736,functional
25380,functional
7153,non functional
41056,functional
3559,functional
4982,functional
35596,non functional
67211,functional
61814,non functional
6369,functional
2713,functional
42320,non functional
61319,non functional
47588,functional
23614,functional
24924,functional
31163,functional
23584,non functional
55044,functional
33934,non functional
73912,functional
27522,non functional
37078,non functional
63023,functional
23624,non functional
57778,functional
23091,non functional
7185,functional
22724,functional
37031,non functional
73188,functional
59937,functional
32517,functional
5011,non functional
18167,non functional
53333,functional
62100,non functional
60439,functional
28170,non functional
36724,functional
33649,functional
61930,functional
48180,non functional
67941,non functional
33828,non functional
31765,non functional
18569,non functional
73498,functional
70410,non functional
22729,functional
1986,functional
6339,non functional
1841,functional
46830,functional
49698,functional
55478,functional
28992,functional
36546,non functional
52493,functional
35980,non functional
15409,functional
48208,functional
69935,functional
5502,functional
54640,functional
27874,functional
26831,functional
57350,non functional
42858,functional
69430,non functional
52502,functional
21597,functional
19847,functional
52830,functional
70838,functional
12611,functional
18996,non functional
68532,functional
14070,non functional
40645,functional
35718,non functional
24122,functional
29534,functional
72676,functional
19361,functional
10621,functional
49591,non functional
23732,functional
54596,functional
51718,functional
3582,non functional
12480,non functional
53229,non functional
70382,functional
50922,non functional
37313,functional
58241,functional
73262,functional
32128,functional
47143,functional
21623,functional
51888,functional
26344,non functional
28768,functional
71277,functional
45497,functional
28356,functional
54405,non functional
33230,functional
54411,functional
27685,functional
65241,non functional
19432,functional
37927,non functional
33343,non functional
68164,functional
12654,functional
73984,functional
19161,functional
34048,functional
35333,functional
71917,functional
7032,functional
5292,functional
46725,non functional
5272,functional
49038,functional
44103,functional
12906,functional
72631,functional
50548,functional
33256,functional
14943,functional
65924,functional
48927,non functional
14090,non functional
20219,functional
48939,functional
62467,functional
23184,functional
36393,non functional
50607,functional
37030,functional
32980,functional
10197,non functional
32524,functional
20550,non functional
65298,non functional
52173,functional
65502,functional
30860,non functional
8433,non functional
36485,functional
18851,functional
71061,functional
67606,functional
20240,non functional
54793,functional
43396,functional
62180,non functional
63606,functional
15030,non functional
31286,functional
7671,functional
21897,functional
26356,functional
46826,functional
28016,non functional
46892,functional
28823,non functional
53527,functional
2671,functional
20297,functional
11210,non functional
66385,functional
41899,functional
38038,non functional
16433,functional
783,functional
32975,non functional
19534,non functional
57258,functional
36026,functional
46369,non functional
73365,functional
62582,functional
36179,non functional
51748,non functional
67093,functional
12623,functional
3104,non functional
67212,functional
20295,non functional
73894,functional
36114,non functional
3072,functional
50276,functional
72930,non functional
55294,functional
71064,functional
65253,functional
33491,non functional
56894,functional
2569,functional
14597,non functional
1972,non functional
38019,non functional
50182,functional
63625,non functional
57599,functional
56679,non functional
51558,non functional
41606,functional
7003,functional
4427,functional
46462,functional
49718,functional
40587,functional
41151,functional
13016,functional
62135,non functional
42808,non functional
70978,functional
62795,functional
24654,functional
24298,functional
26365,functional
58535,non functional
41448,non functional
33626,functional
53341,functional
71772,functional
66166,functional
16829,functional
70893,non functional
9324,functional
53016,functional
40000,functional
43681,non functional
17025,non functional
68876,functional
73420,functional
15846,functional
10960,functional
57795,functional
50603,functional
40178,functional
52549,non functional
36988,functional
70407,functional
4295,functional
34178,non functional
19548,functional
37799,functional
20531,functional
15567,non functional
51882,non functional
71624,functional
47165,non functional
14916,functional
19912,functional
9476,functional
55885,functional
26065,functional
63978,non functional
36759,functional
11354,functional
19972,functional
60289,functional
30457,functional
20858,non functional
479,functional
46023,functional
65875,non functional
53440,non functional
16140,non functional
15791,functional
73874,non functional
3061,functional
14687,non functional
59713,functional
23651,functional
68431,non functional
55754,non functional
27388,non functional
58822,non functional
15469,functional
14122,functional
56913,non functional
57531,non functional
62468,functional
69194,functional
58395,non functional
52360,functional
60260,functional
15349,functional
29187,functional
15560,functional
5207,functional
26815,non functional
13651,non functional
52511,non functional
52503,non functional
35789,non functional
30583,functional
64934,functional
14010,functional
68743,functional
4398,functional
4612,functional
36429,functional
70244,non functional
70006,non functional
41011,functional
38830,non functional
60448,functional
22048,functional
34208,functional
10654,non functional
5172,functional
8451,non functional
23314,functional
21433,functional
29440,functional
40410,functional
27510,functional
72493,functional
58481,functional
60429,non functional
16487,functional
12283,functional
17534,non functional
71816,functional
51131,functional
34691,functional
57541,non functional
32889,functional
35658,functional
19200,functional
10639,functional
40713,functional
41931,functional
51833,functional
45718,functional
62934,non functional
30808,non functional
25216,functional
18035,functional
23252,non functional
18756,non functional
60326,non functional
39315,functional
42558,non functional
34019,non functional
43050,non functional
23071,non functional
39868,functional
14676,functional
20270,functional
32522,non functional
70144,functional
31795,functional
5558,functional
25425,non functional
61613,non functional
43519,non functional
73390,functional
34785,functional
19042,functional
6003,functional
10935,non functional
55856,functional
22910,functional
62073,functional
34687,functional
27767,functional
41221,functional
12608,non functional
17038,functional
17277,functional
37600,functional
1924,functional
23658,non functional
21018,functional
2846,non functional
29147,functional
67901,functional
60967,non functional
47181,functional
73890,functional
19881,functional
39520,non functional
25138,non functional
52489,non functional
32212,functional
637,functional
14379,functional
14694,functional
47123,non functional
30137,functional
42391,non functional
6035,functional
70393,functional
38321,functional
17435,functional
72390,functional
57970,functional
41267,non functional
27812,non functional
40172,functional
45153,functional
22227,functional
59219,non functional
54771,non functional
19199,functional
14569,non functional
27198,non functional
31591,functional
43307,functional
33417,functional
70431,functional
43436,functional
12299,non functional
20779,functional
17716,non functional
11121,functional
16492,functional
6231,functional
31317,functional
38331,functional
32096,functional
46581,functional
60496,functional
51623,functional
51432,functional
11192,functional
59601,functional
43159,functional
60582,non functional
15180,functional
2340,non functional
66160,non functional
59620,functional
5906,functional
72374,non functional
10435,functional
1651,functional
23924,functional
13868,functional
27400,non functional
69763,functional
1226,non functional
6454,non functional
46537,functional
67636,non functional
30646,functional
65147,non functional
72207,functional
42795,functional
23966,functional
47230,functional
18887,functional
8481,functional
19010,non functional
21830,non functional
20414,non functional
70505,non functional
65750,functional
235,non functional
19236,functional
38330,functional
2583,non functional
9025,functional
52477,functional
73999,functional
48411,functional
14547,functional
53678,non functional
72120,functional
42104,functional
54222,functional
46741,functional
58963,functional
41207,non functional
1053,functional
21480,functional
13920,functional
28714,non functional
13453,non functional
59469,non functional
23383,functional
70065,functional
17710,non functional
22332,non functional
5175,non functional
64506,functional
40894,functional
70991,non functional
41598,functional
2926,functional
45371,functional
58282,functional
64019,functional
84,functional
59031,functional
4147,non functional
64784,functional
43686,non functional
70327,functional
55222,functional
12807,functional
74080,functional
2484,functional
63265,non functional
64113,non functional
11458,functional
4605,non functional
32040,non functional
46210,functional
469,functional
66882,functional
14782,non functional
32378,functional
43296,non functional
56829,functional
56037,functional
5998,functional
7805,functional
54740,non functional
8128,non functional
56732,functional
5899,non functional
54290,non functional
54401,non functional
42980,non functional
45259,non functional
46457,non functional
26082,functional
25915,functional
61072,functional
41574,functional
66240,functional
55665,non functional
22039,non functional
65812,functional
12296,functional
66198,functional
31279,functional
28928,functional
6460,non functional
5153,functional
19756,non functional
10283,functional
58125,functional
64232,non functional
37711,non functional
42442,functional
38225,functional
58124,non functional
45365,functional
15157,functional
11539,functional
36687,functional
19011,non functional
33964,functional
63102,functional
55596,functional
59099,functional
37953,functional
34839,non functional
30657,non functional
12555,non functional
13520,functional
66051,functional
14335,functional
49677,functional
2501,non functional
71602,functional
49799,non functional
52271,non functional
59571,functional
61904,functional
55327,functional
35012,non functional
20810,non functional
43697,non functional
26040,functional
33980,functional
26875,functional
29868,functional
56851,functional
16017,non functional
68405,non functional
11767,functional
569,functional
2756,functional
2168,non functional
62888,functional
19023,functional
502,functional
3280,functional
13127,functional
70524,non functional
2030,functional
779,functional
43973,functional
52971,functional
69321,non functional
50035,functional
46995,functional
6345,functional
14109,functional
24726,functional
60632,functional
17392,functional
15095,functional
49678,non functional
3651,functional
60591,non functional
6513,functional
72775,functional
4121,functional
35512,functional
6705,non functional
73504,functional
59576,functional
63080,functional
53525,functional
36109,functional
73968,functional
74022,functional
14169,functional
67251,functional
31617,functional
44,functional
31309,functional
51610,functional
25147,functional
41010,functional
69802,non functional
69864,functional
25939,functional
34522,non functional
1481,functional
24570,functional
66277,non functional
60588,non functional
24752,functional
36940,functional
18614,functional
6117,functional
19962,functional
65800,non functional
22419,functional
39882,functional
50072,non functional
2554,functional
37488,functional
61340,non functional
25178,functional
30883,non functional
28092,functional
34838,functional
8827,functional
37387,non functional
47759,functional
38352,functional
39085,non functional
7031,functional
41444,functional
15222,non functional
10732,non functional
32396,non functional
55210,functional
39262,functional
2727,non functional
71297,functional
20474,functional
50222,functional
67892,functional
40098,non functional
448,functional
22891,functional
12463,functional
34263,functional
39620,functional
52570,functional
24506,non functional
22197,non functional
15807,non functional
41400,functional
53509,functional
20641,non functional
12685,functional
53164,functional
69389,functional
61599,functional
27078,functional
26156,non functional
64421,functional
15819,non functional
47424,functional
29033,functional
69408,non functional
60428,functional
20878,non functional
27489,non functional
62853,functional
10645,functional
51612,functional
44788,non functional
5594,functional
66369,non functional
63513,functional
38788,non functional
35774,non functional
10398,non functional
59311,functional
73621,functional
16570,non functional
60049,functional
23270,non functional
6404,functional
37421,functional
36338,functional
17575,functional
46496,functional
34921,non functional
68620,functional
34696,functional
56495,functional
41818,non functional
25619,functional
58665,functional
39400,functional
38748,functional
14116,non functional
46784,functional
71187,functional
70636,functional
67746,non functional
10308,functional
70803,functional
65355,functional
44102,non functional
51712,functional
72600,functional
22406,functional
11412,functional
9446,non functional
60826,non functional
6571,functional
47038,functional
48410,functional
51253,non functional
45938,functional
60444,functional
21143,non functional
59613,functional
51329,non functional
9403,functional
5711,non functional
53497,functional
16906,functional
18588,non functional
31626,non functional
55923,functional
42976,functional
35977,functional
18562,non functional
27725,non functional
31849,functional
71207,non functional
58498,functional
68088,non functional
6960,functional
2729,functional
73087,functional
28255,functional
61736,non functional
65860,functional
42607,functional
12041,non functional
19636,functional
23095,non functional
8000,functional
45518,non functional
70706,non functional
43564,functional
28213,non functional
60318,functional
40569,functional
14538,functional
67460,functional
42396,functional
57143,functional
27862,non functional
60254,non functional
14663,functional
44180,functional
71532,non functional
46151,functional
46510,non functional
57718,non functional
59798,non functional
4188,functional
5860,non functional
71931,functional
27379,functional
9916,functional
43455,functional
21943,functional
32372,functional
55866,functional
25830,non functional
22040,functional
38280,non functional
10339,non functional
50047,functional
65975,non functional
59927,functional
19650,functional
38656,non functional
18601,functional
71982,functional
32213,non functional
30411,functional
43921,functional
5412,non functional
15415,functional
39990,non functional
811,functional
23808,non functional
55969,functional
70107,functional
72954,functional
62884,functional
53782,functional
11065,functional
36449,functional
18114,functional
44678,functional
21670,functional
56442,functional
62525,functional
22951,non functional
32916,non functional
51030,non functional
13356,functional
72384,non functional
16962,functional
17225,functional
19558,functional
19353,functional
3215,functional
57223,functional
3140,functional
58308,functional
10037,non functional
46590,functional
55032,functional
42998,functional
25230,functional
38469,functional
33325,non functional
2629,non functional
47626,functional
29716,functional
6553,functional
41209,functional
12244,non functional
42915,functional
19753,functional
65082,functional
65585,functional
276,non functional
56603,non functional
55237,functional
14125,non functional
66522,non functional
41761,functional
64294,functional
10724,non functional
36501,non functional
73207,functional
34739,functional
40958,non functional
40314,functional
73714,functional
66992,functional
22913,functional
71777,functional
5638,functional
11442,functional
27427,non functional
40917,functional
53665,non functional
72656,non functional
8532,non functional
39355,functional
17943,functional
53518,functional
23999,functional
67146,non functional
71046,non functional
22518,non functional
72860,functional
16074,non functional
44881,non functional
12153,functional
35186,non functional
3711,non functional
30097,functional
59812,functional
112,functional
31940,functional
32422,functional
31826,functional
22610,functional
43009,functional
24136,functional
31368,functional
22538,non functional
5781,functional
68235,functional
71419,non functional
30684,functional
35005,functional
57032,non functional
23665,functional
5212,functional
28052,non functional
34750,functional
62681,functional
20849,functional
18393,functional
11793,non functional
36251,non functional
31128,non functional
15427,functional
32604,non functional
16469,functional
52589,non functional
68425,functional
16342,functional
3938,functional
32931,functional
55322,functional
9828,non functional
58218,functional
16286,non functional
15323,functional
21137,functional
49701,functional
59517,functional
40050,functional
65733,functional
64935,functional
67350,functional
2368,non functional
52774,functional
37944,non functional
57546,functional
20679,functional
64379,functional
69638,functional
29544,functional
31815,non functional
13410,functional
16725,non functional
68238,non functional
38411,functional
45649,functional
30682,non functional
57504,functional
28299,functional
8396,functional
68756,functional
38524,functional
69705,functional
61082,functional
12367,non functional
27027,non functional
73395,functional
30535,non functional
46538,non functional
26809,functional
24108,functional
45136,functional
17845,functional
22454,functional
71457,functional
5866,functional
49593,non functional
44910,functional
13972,non functional
44218,non functional
5530,non functional
22057,functional
73855,functional
24940,functional
5322,non functional
72777,non functional
46225,non functional
32919,functional
47969,non functional
53185,non functional
16597,non functional
26496,functional
45001,functional
14449,functional
66159,functional
55638,functional
32566,functional
61339,functional
41268,functional
61923,functional
67855,functional
17350,functional
13162,non functional
26450,functional
30846,functional
60158,functional
13786,non functional
17883,functional
24179,functional
29188,non functional
6237,functional
70573,functional
45995,functional
42284,non functional
62625,non functional
18716,functional
34999,functional
29485,functional
73851,functional
23258,non functional
6879,functional
63594,functional
39787,functional
58950,non functional
55225,functional
49438,functional
57388,non functional
1593,non functional
56919,functional
44857,non functional
40897,functional
7484,functional
69144,functional
46906,functional
48943,non functional
44853,non functional
30390,non functional
66727,non functional
10545,functional
33814,non functional
34810,functional
55385,non functional
55474,functional
28394,non functional
63972,functional
45734,functional
48892,functional
36509,functional
62659,functional
52546,functional
46712,non functional
8077,functional
51985,functional
25530,non functional
24560,functional
38430,functional
5537,non functional
17690,functional
20034,non functional
64381,functional
27811,functional
16795,functional
59923,non functional
25261,functional
50997,functional
41854,functional
61875,non functional
69318,non functional
31642,functional
41244,functional
53612,functional
63989,non functional
54075,functional
32698,functional
72706,non functional
46885,functional
35586,functional
28750,functional
31703,non functional
73224,functional
21570,non functional
18468,non functional
19789,functional
20109,non functional
8708,functional
45756,non functional
56406,functional
17424,non functional
8826,functional
52430,functional
40939,functional
1975,non functional
9863,functional
53667,functional
23230,functional
59675,functional
7548,functional
58211,functional
35241,functional
22447,functional
21689,functional
36809,functional
33939,non functional
46908,non functional
6831,functional
9639,functional
27345,functional
23781,functional
55954,non functional
26817,non functional
57730,non functional
13185,functional
49903,functional
55672,functional
14362,functional
2008,functional
47729,non functional
2604,functional
55111,functional
70400,functional
46186,functional
65961,functional
66640,non functional
58884,functional
65911,non functional
26304,functional
66678,non functional
5070,non functional
49905,functional
61459,functional
12443,functional
69677,functional
4723,non functional
1242,non functional
7406,functional
7945,functional
70136,non functional
70297,non functional
25837,non functional
1608,non functional
19652,functional
55307,non functional
29152,functional
61767,functional
61721,functional
13097,functional
13618,non functional
17468,non functional
57454,functional
73946,functional
29776,non functional
13641,functional
5499,functional
29354,functional
35466,functional
55049,functional
68292,non functional
42394,functional
7942,functional
53861,functional
10464,functional
46558,functional
41449,non functional
8533,non functional
57568,non functional
30170,non functional
41567,functional
744,functional
46653,functional
64000,non functional
46887,functional
23087,functional
47946,non functional
65053,functional
37577,functional
70743,functional
17376,functional
9575,functional
21909,functional
46183,non functional
6734,functional
40481,non functional
26336,functional
24703,non functional
64241,functional
45037,functional
33710,non functional
22829,non functional
31117,functional
40686,functional
8894,functional
6323,functional
61486,functional
18834,functional
7492,non functional
26858,functional
50786,functional
64064,functional
55077,functional
14661,non functional
1964,non functional
18789,functional
63172,non functional
69991,functional
25017,non functional
4527,non functional
72260,functional
67823,functional
41534,functional
63832,functional
62413,non functional
25366,functional
63347,functional
65971,functional
43640,functional
56993,functional
17797,functional
57955,non functional
26359,non functional
68818,functional
58817,non functional
49376,functional
41910,functional
41524,functional
16290,non functional
18143,functional
62711,functional
35038,non functional
68886,functional
69437,functional
56691,functional
53008,functional
5680,functional
53235,functional
48571,non functional
39247,non functional
325,functional
13075,functional
34384,functional
29389,non functional
69691,non functional
38750,functional
47987,functional
50962,non functional
2617,functional
54856,functional
53216,functional
54394,non functional
18422,functional
46090,functional
66203,functional
57615,non functional
56202,non functional
69069,functional
60494,functional
55828,functional
39886,functional
49816,functional
47979,functional
69305,functional
15879,functional
5580,non functional
58876,non functional
34583,non functional
48503,non functional
22635,functional
70638,functional
56178,functional
10743,functional
51408,functional
5191,functional
7889,functional
25183,functional
54282,functional
50727,functional
46704,non functional
65978,functional
12551,non functional
1790,non functional
11763,non functional
70319,non functional
27319,functional
16032,non functional
37703,functional
3406,functional
53590,functional
47238,functional
3714,non functional
64675,functional
49769,functional
22287,functional
24901,non functional
13324,functional
16807,functional
22053,non functional
26164,functional
25765,functional
64069,functional
60387,non functional
62949,functional
73918,functional
42892,functional
50609,non functional
21435,functional
58209,functional
7610,non functional
41688,functional
33370,non functional
63289,functional
22993,functional
38683,non functional
14927,non functional
29901,functional
11331,functional
20543,non functional
33177,functional
27158,functional
2404,functional
59933,functional
47429,functional
16066,non functional
20487,functional
48004,non functional
11445,functional
37052,functional
72976,functional
33456,functional
58459,functional
29708,functional
59395,non functional
48081,non functional
55522,functional
17136,non functional
60955,functional
16744,non functional
8855,functional
33793,functional
20584,functional
22257,functional
7163,non functional
30284,functional
27943,non functional
43414,functional
37731,non functional
18198,non functional
57200,functional
52412,functional
44009,functional
65995,non functional
68825,non functional
57209,non functional
824,functional
45432,functional
8591,functional
16067,functional
14960,non functional
26577,functional
53851,functional
1870,non functional
38921,functional
30970,functional
49826,functional
2590,functional
12994,functional
17319,non functional
38772,functional
56848,functional
24008,functional
62069,functional
67069,functional
197,functional
56225,non functional
68945,functional
72660,functional
36901,functional
59312,functional
20568,functional
70964,functional
54705,functional
10359,functional
57661,non functional
48303,functional
72119,functional
30434,functional
44341,functional
21996,functional
46292,functional
21036,non functional
14238,functional
3068,functional
56287,non functional
50137,functional
23560,functional
31588,non functional
22577,functional
3397,functional
776,functional
28487,functional
9072,non functional
50784,functional
73346,non functional
62610,functional
48848,non functional
39432,non functional
72306,non functional
36731,functional
2422,functional
1124,functional
22528,functional
4187,functional
28963,functional
831,functional
34506,non functional
44039,functional
474,functional
31146,functional
70507,functional
3873,functional
72348,functional
2689,functional
43125,functional
55840,non functional
53862,functional
16042,functional
10015,functional
40901,functional
66020,functional
36482,functional
10773,functional
67663,functional
34284,functional
45504,functional
69621,functional
23941,functional
7657,functional
48544,functional
28185,functional
37202,functional
23815,functional
4817,functional
41301,functional
21377,functional
64284,non functional
59644,non functional
36771,non functional
29193,non functional
11771,non functional
11333,functional
59907,functional
69478,non functional
65853,non functional
25615,functional
46458,functional
44226,non functional
69619,functional
13639,functional
64222,functional
43486,functional
518,functional
15800,functional
44970,non functional
31900,functional
58812,functional
43168,functional
14387,functional
28820,functional
68844,functional
21602,functional
16252,functional
29568,functional
73032,functional
37593,functional
56319,non functional
16213,functional
51053,functional
13257,functional
38635,functional
59767,functional
58892,non functional
17179,functional
54277,functional
51082,non functional
11428,functional
43282,functional
66135,non functional
53786,functional
11720,functional
58143,functional
71099,functional
33975,functional
21365,functional
61927,functional
58325,functional
56942,non functional
14775,functional
9779,functional
23136,functional
4669,functional
58750,functional
42370,functional
21417,functional
40656,functional
10165,functional
49558,non functional
9238,functional
16421,functional
5033,functional
23546,functional
43834,non functional
63763,non functional
15895,non functional
6534,functional
12131,non functional
55851,non functional
48912,non functional
12658,functional
51816,non functional
29331,non functional
54008,functional
6884,functional
46314,non functional
22110,non functional
50850,functional
16695,functional
9033,functional
62924,non functional
49749,functional
50111,non functional
6429,functional
9173,non functional
31828,functional
54441,non functional
73719,functional
52662,non functional
12271,functional
58422,functional
16535,non functional
23717,functional
4679,functional
20954,functional
46282,functional
63392,non functional
73105,functional
29280,functional
11542,functional
5525,functional
48248,functional
25787,functional
66987,functional
39974,functional
64572,functional
66981,non functional
53434,functional
988,non functional
48800,non functional
40814,functional
30019,functional
18812,functional
55232,functional
70052,non functional
54773,functional
55499,non functional
53132,functional
17816,non functional
61189,functional
23223,functional
61044,non functional
6825,functional
56595,non functional
25705,non functional
28648,functional
69226,functional
24074,non functional
3363,non functional
20838,functional
15980,non functional
5128,functional
72713,non functional
17351,functional
30927,non functional
27443,functional
16472,functional
1590,functional
65863,functional
7626,functional
46668,non functional
7050,non functional
6784,functional
10757,non functional
8706,functional
60909,non functional
9711,functional
31693,non functional
44475,non functional
55040,non functional
842,functional
35997,non functional
26363,non functional
72816,functional
5554,functional
42064,non functional
29149,functional
53027,functional
52234,functional
37226,functional
1192,functional
57819,functional
39866,functional
7784,functional
34413,functional
6567,non functional
44762,functional
12344,non functional
48022,functional
26911,functional
19621,functional
8095,functional
45,non functional
62787,functional
52308,functional
35432,functional
61169,functional
36682,functional
3348,functional
25373,functional
34625,functional
45507,non functional
16295,non functional
57172,functional
59454,functional
71640,functional
31811,non functional
29622,functional
58344,functional
33419,functional
65275,non functional
56783,non functional
73530,functional
25801,functional
50739,non functional
73616,functional
2829,non functional
